"edge_id","source","target","relationship_type","relationship_label","weight","source_table","source_row_id","instrument","article","domestic_norm","domestic_article","anchoring_level","gap_type","confidence_level","review_status","notes"
"E_b1babb1a","MEX_PROV_LGS_ART009BIS_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART009BIS_001","Ley General de Salud","Art. 9o. Bis","","","","","","",""
"E_8713e780","MEX_PROV_LGS_ART013_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART013_001","Ley General de Salud","Art. 13, Apartados A y B","","","","","","",""
"E_915ff3e6","MEX_PROV_LGS_ART015_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART015_001","Ley General de Salud","Art. 15","","","","","","",""
"E_56d81f3a","MEX_PROV_LGS_ART017_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART017_001","Ley General de Salud","Art. 17, fracciones III, IV, V, VII","","","","","","",""
"E_008ea255","MEX_PROV_LGS_ART017BIS_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART017BIS_001","Ley General de Salud","Art. 17 Bis, fracción IX","","","","","","",""
"E_a4a09356","MEX_PROV_LGS_ART134_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART134_001","Ley General de Salud","Art. 134, fracciones I-XIV","","","","","","",""
"E_a11dc075","MEX_PROV_LGS_ART136_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART136_001","Ley General de Salud","Art. 136, fracciones I-IV","","","","","","",""
"E_4187409e","MEX_PROV_LGS_ART139_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART139_001","Ley General de Salud","Art. 139, fracciones I-VIII","","","","","","",""
"E_86f0cf48","MEX_PROV_LGS_ART146_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART146_001","Ley General de Salud","Art. 146","","","","","","",""
"E_22da4b88","MEX_PROV_LGS_ART181_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART181_001","Ley General de Salud","Art. 181","","","","","","",""
"E_cfebc21f","MEX_PROV_LGS_ART184_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART184_001","Ley General de Salud","Art. 184, fracciones I-V","","","","","","",""
"E_5e96f78d","MEX_PROV_LGS_ART351_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART351_001","Ley General de Salud","Art. 351","","","","","","",""
"E_033008fd","MEX_PROV_LGS_ART352_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART352_001","Ley General de Salud","Art. 352","","","","","","",""
"E_738af309","MEX_PROV_LGS_ART359_001","MEX-002","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART359_001","Ley General de Salud","Art. 359","","","","","","",""
"E_3df001a2","MEX_PROV_LOAPF_ART001_001","MEX-009","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART001_001","Ley Orgánica de la Administración Pública Federal","Artículo 1o.","","","","","","",""
"E_18dc319a","MEX_PROV_LOAPF_ART026_001","MEX-009","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART026_001","Ley Orgánica de la Administración Pública Federal","Artículo 26","","","","","","",""
"E_ed7e7ea0","MEX_PROV_LOAPF_ART028_001","MEX-009","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART028_001","Ley Orgánica de la Administración Pública Federal","Artículo 28","","","","","","",""
"E_9e05a22d","MEX_PROV_LOAPF_ART039_001","MEX-009","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_001","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","",""
"E_af6c8319","MEX_PROV_LOAPF_ART039_002","MEX-009","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_002","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","",""
"E_5b5099e1","MEX_PROV_RISI_ART001_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART001_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 1o.","","","","","","",""
"E_e1c2f163","MEX_PROV_RISI_ART002_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART002_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 2o.","","","","","","",""
"E_c129fe55","MEX_PROV_RISI_ART003_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART003_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","","","","","","",""
"E_89793228","MEX_PROV_RISI_ART006_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART006_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 6o.","","","","","","",""
"E_d1c40a66","MEX_PROV_RISI_ART011_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","","","","","","",""
"E_198570a7","MEX_PROV_RISI_ART012_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART012_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 12","","","","","","",""
"E_cffeb386","MEX_PROV_RISI_ART014_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART014_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","","","","","","",""
"E_4fb9e08d","MEX_PROV_NOM017_SEC311_001","MEX-012","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_NOM017_SEC311_001","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 3.1.11–3.1.12","","","","","","",""
"E_0fc8bbe4","MEX_PROV_NOM017_SEC3115_001","MEX-012","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_NOM017_SEC3115_001","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 3.1.14–3.1.15","","","","","","",""
"E_86d1de8e","MEX_PROV_NOM017_SEC42_001","MEX-012","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_NOM017_SEC42_001","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 4.2–4.3","","","","","","",""
"E_fc7b2b83","MEX_PROV_NOM017_SEC45_001","MEX-012","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_NOM017_SEC45_001","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 4.5","","","","","","",""
"E_d1c0db96","MEX_PROV_NOM017_SEC661_001","MEX-012","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_NOM017_SEC661_001","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 6.6.1–6.6.2","","","","","","",""
"E_d45cc928","MEX_PROV_LFPA_ART001_001","MEX-005","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LFPA_ART001_001","Ley Federal de Procedimiento Administrativo","Artículo 1","","","","","","",""
"E_f8eef402","MEX_PROV_LFPA_ART002_001","MEX-005","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LFPA_ART002_001","Ley Federal de Procedimiento Administrativo","Artículo 2","","","","","","",""
"E_f9b0e3ef","MEX_PROV_LGPDPPSO_ART001_001","MEX-007","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGPDPPSO_ART001_001","Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados","Artículo 1","","","","","","",""
"E_a44f156b","MEX_PROV_LGPDPPSO_ART016_001","MEX-007","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGPDPPSO_ART016_001","Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados","Artículo 16","","","","","","",""
"E_4e5fac80","MEX_PROV_LGTAIP_ART001_001","MEX-008","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGTAIP_ART001_001","Ley General de Transparencia y Acceso a la Información Pública","Artículo 1","","","","","","",""
"E_f219e652","MEX_PROV_LGTAIP_ART002_001","MEX-008","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LGTAIP_ART002_001","Ley General de Transparencia y Acceso a la Información Pública","Artículo 2","","","","","","",""
"E_c2db41d1","MEX_PROV_LICAL_ART001_001","MEX-011","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LICAL_ART001_001","Ley de Infraestructura de la Calidad","Artículo 1","","","","","","",""
"E_3f6a292e","MEX_PROV_LICAL_ART010_001","MEX-011","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LICAL_ART010_001","Ley de Infraestructura de la Calidad","Artículo 10","","","","","","",""
"E_c2dffc51","MEX-017-art02-estructuraadm","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art02-estructuraadm","Reglamento Interior de la Secretaría de Salud","Art. 2","","","","","","",""
"E_98c86829","MEX-017-art35-fraccXIX","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art35-fraccXIX","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","","","","","","",""
"E_0035593a","MEX-017-art35-fraccX","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art35-fraccX","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. X","","","","","","",""
"E_a7f77c8f","MEX-017-art35-fraccVII","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art35-fraccVII","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. VII","","","","","","",""
"E_19b8b8e7","MEX-017-art35-fraccVI","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art35-fraccVI","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. VI","","","","","","",""
"E_a15d35e0","MEX-017-art33-fraccI-IV","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art33-fraccI-IV","Reglamento Interior de la Secretaría de Salud","Art. 33, fracs. I-IV","","","","","","",""
"E_e75ad6a6","MEX-017-art43-fraccIX","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art43-fraccIX","Reglamento Interior de la Secretaría de Salud","Art. 43, frac. IX","","","","","","",""
"E_3d45b85b","MEX-017-art52-fraccIX","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art52-fraccIX","Reglamento Interior de la Secretaría de Salud","Art. 52, frac. IX","","","","","","",""
"E_d0ba0f50","MEX-017-art26-fraccI-II","MEX-017","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX-017-art26-fraccI-II","Reglamento Interior de la Secretaría de Salud","Art. 26, fracs. I-II","","","","","","",""
"E_04f8f188","MEX_PROV_LATIME_ART001_001","MEX-001","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LATIME_ART001_001","Ley sobre la Aprobación de Tratados Internacionales en Materia Económica","Art. 1","","","","","","",""
"E_f30da88f","MEX_PROV_LATIME_ART003_001","MEX-001","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LATIME_ART003_001","Ley sobre la Aprobación de Tratados Internacionales en Materia Económica","Art. 3","","","","","","",""
"E_154e6742","MEX_PROV_LATIME_ART004_001","MEX-001","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LATIME_ART004_001","Ley sobre la Aprobación de Tratados Internacionales en Materia Económica","Art. 4, fracción IV","","","","","","",""
"E_9999a2ac","MEX_PROV_LATIME_ART005_001","MEX-001","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LATIME_ART005_001","Ley sobre la Aprobación de Tratados Internacionales en Materia Económica","Art. 5","","","","","","",""
"E_a40935e7","MEX_PROV_LATIME_ART009_001","MEX-001","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LATIME_ART009_001","Ley sobre la Aprobación de Tratados Internacionales en Materia Económica","Art. 9","","","","","","",""
"E_bd628fac","MEX_PROV_LFPRH_ART001_001","MEX-006","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LFPRH_ART001_001","Ley Federal de Presupuesto y Responsabilidad Hacendaria","Art. 1","","","","","","",""
"E_db03757c","MEX_PROV_LFPRH_ART004_001","MEX-006","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LFPRH_ART004_001","Ley Federal de Presupuesto y Responsabilidad Hacendaria","Art. 4","","","","","","",""
"E_bc6f5bdc","MEX_PROV_LFPRH_ART006_001","MEX-006","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LFPRH_ART006_001","Ley Federal de Presupuesto y Responsabilidad Hacendaria","Art. 6","","","","","","",""
"E_6983e4d2","MEX_PROV_LFPRH_ART024_001","MEX-006","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LFPRH_ART024_001","Ley Federal de Presupuesto y Responsabilidad Hacendaria","Art. 24","","","","","","",""
"E_7016fed6","MEX_PROV_LPLAN_ART001_001","MEX-010","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LPLAN_ART001_001","Ley de Planeación","Art. 1","","","","","","",""
"E_f3469c32","MEX_PROV_LPLAN_ART002_001","MEX-010","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LPLAN_ART002_001","Ley de Planeación","Art. 2, fracción IV","","","","","","",""
"E_a6d5bc75","MEX_PROV_LPLAN_ART009_001","MEX-010","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LPLAN_ART009_001","Ley de Planeación","Art. 9","","","","","","",""
"E_62071a0e","MEX_PROV_LPLAN_ART021_001","MEX-010","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LPLAN_ART021_001","Ley de Planeación","Art. 21, párrafo 4","","","","","","",""
"E_a66dbff2","MEX_PROV_RLGS_INV_ART001_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART001_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 1","","","","","","",""
"E_5454eab0","MEX_PROV_RLGS_INV_ART003_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART003_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 3","","","","","","",""
"E_1e018820","MEX_PROV_RLGS_INV_ART005_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART005_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 5","","","","","","",""
"E_6fa1af5f","MEX_PROV_RLGS_INV_ART007_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART007_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 7","","","","","","",""
"E_7f5ab4a2","MEX_PROV_RLGS_INV_ART011_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART011_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 11","","","","","","",""
"E_69a03351","MEX_PROV_RLGS_INV_ART013_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART013_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 13","","","","","","",""
"E_4140046d","MEX_PROV_RLGS_INV_ART014_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART014_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 14","","","","","","",""
"E_6d8ff901","MEX_PROV_RLGS_INV_ART016_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART016_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 16","","","","","","",""
"E_0a537370","MEX_PROV_RLGS_INV_ART020_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART020_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 20","","","","","","",""
"E_5cee9fc1","MEX_PROV_RLGS_INV_ART099_001","MEX-015","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RLGS_INV_ART099_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 99","","","","","","",""
"E_db4665ba","MEX_PROV_RISS2025_ART005_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART005_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 5","","","","","","",""
"E_b3a33110","MEX_PROV_RISS2025_ART009_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART009_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","","","","","","",""
"E_fa3a007f","MEX_PROV_RISS2025_ART010_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART010_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 10","","","","","","",""
"E_36753e08","MEX_PROV_RISS2025_ART013_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART013_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 13","","","","","","",""
"E_288bc44c","MEX_PROV_RISS2025_ART015_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART015_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 15","","","","","","",""
"E_372e072b","MEX_PROV_RISS2025_ART017_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART017_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 17","","","","","","",""
"E_05a33532","MEX_PROV_RISS2025_ART026_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART026_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 26","","","","","","",""
"E_af9b088a","MEX_PROV_RISS2025_ART027_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART027_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 27","","","","","","",""
"E_fe74973a","MEX_PROV_RISS2025_ART044_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART044_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","","","","","","",""
"E_7cc480dc","MEX_PROV_RISS2025_ART068_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART068_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 68","","","","","","",""
"E_ac2f5e72","MEX_PROV_RISS2025_ART069_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART069_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","","","","","","",""
"E_fc1870ba","MEX_PROV_RISS2025_ART070_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART070_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 70","","","","","","",""
"E_a7fb199a","MEX_PROV_RISS2025_ART078_001","MEX-016","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_RISS2025_ART078_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Arts. 78-79","","","","","","",""
"E_5fafa352","MEX_PROV_LADUANERA_ART001_001","MEX-018","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LADUANERA_ART001_001","Ley Aduanera","Art. 1o.","","","","","","",""
"E_59d1173f","MEX_PROV_LADUANERA_ART003_001","MEX-018","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LADUANERA_ART003_001","Ley Aduanera","Art. 3o.","","","","","","",""
"E_39566ae8","MEX_PROV_LADUANERA_ART004_001","MEX-018","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LADUANERA_ART004_001","Ley Aduanera","Art. 4o.","","","","","","",""
"E_2ee188e8","MEX_PROV_LADUANERA_ART007_001","MEX-018","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LADUANERA_ART007_001","Ley Aduanera","Art. 7o.","","","","","","",""
"E_b08cc34e","MEX_PROV_LADUANERA_ART056_001","MEX-018","belongs_to","belongs to","1.0","mexico_legal_provisions","MEX_PROV_LADUANERA_ART056_001","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","","","","","","",""
"E_229d19ff","MEX-017-art35-fraccXIX","IHR-OBL-001","anchors_obligation","anchors (direct statutory)","2.4","mexico_ihr2005_mapping","MEX_MAP_IHR2005_001_001","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","3","procedural gap","high","preliminary_ai_assisted",""
"E_14274f72","IHR-OBL-001","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_001_001","","","","","","procedural gap","","",""
"E_e0173aa8","MEX_PROV_NOM017_SEC661_001","IHR-OBL-001","partially_anchors_obligation","anchors (regulatory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_001_002","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 6.6.1–6.6.2","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 6.6.1–6.6.2","3","procedural gap","high","preliminary_ai_assisted",""
"E_548d217e","MEX-017-art02-estructuraadm","IHR-OBL-001","partially_anchors_obligation","anchors (actor-only)","0.6","mexico_ihr2005_mapping","MEX_MAP_IHR2005_001_003","Reglamento Interior de la Secretaría de Salud","Art. 2","Reglamento Interior de la Secretaría de Salud","Art. 2","2","procedural gap","medium","preliminary_ai_assisted",""
"E_a743bf71","MEX_PROV_LGS_ART134_001","IHR-OBL-002","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_002_001","Ley General de Salud","Art. 134, fracciones I-XIV","Ley General de Salud","Art. 134, fracciones I-XIV","2","regulatory gap","high","preliminary_ai_assisted",""
"E_117cb46d","IHR-OBL-002","GAP_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_002_001","","","","","","regulatory gap","","",""
"E_2de7a8eb","MEX_PROV_NOM017_SEC42_001","IHR-OBL-002","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_002_002","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 4.2–4.3","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 4.2–4.3","2","regulatory gap","high","preliminary_ai_assisted",""
"E_c9a5952a","MEX-017-art35-fraccX","IHR-OBL-002","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_002_003","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. X","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. X","2","regulatory gap","medium","preliminary_ai_assisted",""
"E_4a5605bd","MEX-017-art35-fraccXIX","IHR-OBL-003","partially_anchors_obligation","anchors (actor-only)","0.4","mexico_ihr2005_mapping","MEX_MAP_IHR2005_003_001","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","1","procedural gap","medium","preliminary_ai_assisted",""
"E_0470be44","IHR-OBL-003","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_003_001","","","","","","procedural gap","","",""
"E_29101ae3","MEX_PROV_LGS_ART136_001","IHR-OBL-003","indirectly_anchors_obligation","anchors (indirect statutory)","0.8","mexico_ihr2005_mapping","MEX_MAP_IHR2005_003_002","Ley General de Salud","Art. 136, fracciones I-IV","Ley General de Salud","Art. 136, fracciones I-IV","1","full gap","low","requires_human_review",""
"E_aa820ce8","IHR-OBL-003","GAP_FULL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_003_002","","","","","","full gap","","",""
"E_1c2ff561","MEX_PROV_LGS_ART136_001","IHR-OBL-004","anchors_obligation","anchors (direct statutory)","2.4","mexico_ihr2005_mapping","MEX_MAP_IHR2005_004_001","Ley General de Salud","Art. 136, fracciones I-IV","Ley General de Salud","Art. 136, fracciones I-IV","3","procedural gap","high","preliminary_ai_assisted",""
"E_b0d79ecb","IHR-OBL-004","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_004_001","","","","","","procedural gap","","",""
"E_5cd1e19c","MEX_PROV_RISI_ART014_001","IHR-OBL-004","anchors_obligation","anchors (direct statutory)","2.4","mexico_ihr2005_mapping","MEX_MAP_IHR2005_004_002","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","3","procedural gap","high","preliminary_ai_assisted",""
"E_ada5a5d1","MEX_PROV_NOM017_SEC661_001","IHR-OBL-004","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_004_003","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 6.6.1–6.6.2","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 6.6.1–6.6.2","2","procedural gap","high","preliminary_ai_assisted",""
"E_21b0b4a5","MEX-017-art35-fraccXIX","IHR-OBL-005","partially_anchors_obligation","anchors (actor-only)","0.6","mexico_ihr2005_mapping","MEX_MAP_IHR2005_005_001","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","2","procedural gap","medium","preliminary_ai_assisted",""
"E_5bee153f","IHR-OBL-005","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_005_001","","","","","","procedural gap","","",""
"E_0ef6cf53","MEX_PROV_LGS_ART136_001","IHR-OBL-005","indirectly_anchors_obligation","anchors (indirect statutory)","0.8","mexico_ihr2005_mapping","MEX_MAP_IHR2005_005_002","Ley General de Salud","Art. 136, fracciones I-IV","Ley General de Salud","Art. 136, fracciones I-IV","1","procedural gap","medium","preliminary_ai_assisted",""
"E_218da365","MEX_PROV_LGS_ART136_001","IHR-OBL-006","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_006_001","Ley General de Salud","Art. 136, fracciones I-IV","Ley General de Salud","Art. 136, fracciones I-IV","2","partial regulatory gap","medium","preliminary_ai_assisted",""
